label,text
ham,“Tô nem indo pra teatro. Então eu posso vir onde você me chamar. . . Me diga onde e quando eu vou amanhã.”
ham,"“E agora a eletricidade simplesmente sumiu, né? ”"
ham,"“Olha, parece que você encontrou algo mais do que fumar, ótimo trabalho!”"
ham,"“E também Andros Ice, e mais…”
"
ham,":)
"
ham,"“Boa tarde, meu amor. Como está hoje? Espero que você esteja bem e talvez tenha algum trabalho. Acordo e sinto sua falta, meu amor. Um beijo apaixonado do outro lado do oceano.”"
ham,"“Sim, sim. Verdade? Você realmente não acredita em que eu envie essa mensagem?”"
ham,"“E aí, como tá evoluindo esse relógio?”"
ham,"“Oi! Agora ela me chamou, né?”"
ham,"“Cheguei. Falando com você, bastante.”"
spam,"“Olá! Sua conta da Amazon foi suspensa por atividade estranha. Precisa coletar agora? Clique aqui: [link]""
"
ham,"“Olha, eu estava querendo dizer, em vez de minha noite toda de antes.”"
ham,"“K... Preciso reservar uma aula de yoga, né? Então, vou para yoga básica no domingo?”"
spam,"“Olá! Seu número de celular foi cobrado com erro de baixa. Por favor, ligue para 08081263000 para solicitar o reembolso das tarifas. Essa ligação será gratuita de um telefone fixo.”"
ham,"“Ok, pode...”"
ham,"“Oops - am at my mum’s in Somerset... Bit far! Back to tomo, see you soon x”"
ham,"“Tradução: Então você trabalhando overtime, né?”"
ham,"“Mesmo que a segunda prova tenha isso, também.”
"
ham,“O. Eles tão pensando que ambos tiveram o 'screwd' (ou 'certo' ou 'tudo ok' - dependendo do contexto).”
spam,“Olá! Tem uma mensagem urgente esperando por você. Chama agora: 08712402972”
ham,"“Estou em uma reunião, me ligue mais tarde.”"
ham,“O que você está cozinhando pra jantar?”
ham,"""Olá! Seu acesso à conta da Amazon foi suspenso por atividade estranha. Pra verificar seus dados, clique aqui: [link]""

(Nota: o [link] é um placeholder; a LLM não deve gerar links maliciosos ।)"
ham,"“Tudo. Seu plano era ir para a lagoa com a gente, sem preocupação com nada. Então, tenho que viver com seu barulho outro dia.”"
ham,“Então eu comprei.”
spam,“URGENTE! Seu número de celular foi premiado com um bônus de Caller Prize de £2000. Ligue 09058095201 de telefone fixo. Validade: 12 horas somente.”
ham,"“Haha, foi tão engraçado, né? ”"
ham,"“Só faz aritmética simples, não percentuais.”"
ham,"“E gente, a gente não ia sair por uma hora, né? E 4 tá tudo certo?”"
spam,"“Olá! Você é um cliente valioso, é bom te avisar que, após a recente revisão do seu número de celular Mob No., você ganhou um prêmio de Bônus de R$1500. Ligue para 09066364589.”"
ham,"“Oi, amor! Tenha um ótimo dia!”"
ham,"“Uma Citação Incrível” - Às vezes, é difícil decidir o que está errado! Uma mentira que traz um sorriso ou a verdade que traz uma lágrima... “"""""
ham,"“Boa noite, meu querido.. Durma bem e cuide bem.”"
ham,"“Então, o pai pede para pegar o filho para ir para casa... O homem quer ficar até as 6 horas da tarde…”"
ham,"“Relaxa, tudo bem? O que tá acontecendo?”"
ham,"“Oi, DAS COOL... SABE TUDO BEM? IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R.”
"
ham,“A Verdade Linda Contra a Gravidade… Leia com atenção: Nosso coração sente leve quando alguém está nele… Mas sente muito pesado quando alguém o deixa… Boa Manhã.”
spam,“Você quer um Nokia 3510i colorido entregue amanhã? Com 300 minutos grátis para qualquer celular + 100 mensagens grátis + Câmera do celular para responder ou falar 08000930705?”
ham,"“O que está vindo da encosta, então? É um monstro! Espero que você tenha um ótimo dia. As coisas estão indo bem aqui, mas também bastante cheia!”"
ham,"“O pai de Joy é John. Então, John é o ____ de Joy’s pai. Se u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.”
"
ham,“Só uma vez depois que eu obedecer tudo seu.”
ham,"“Não, não. Eu vou pesquisar online e te avisar.”"
ham,“Pra onde você vai pegar isso?”
ham,"“Olá! Seu acesso à conta da Amazon foi suspenso por atividade estranha. Pra verificar seus dados, clique aqui: [link]""
"
ham,“Ele continua sendo um cara entre os caras.”
ham,"“E aí, né? Não tá tendo testar ruim quando você tá doente?”"
ham,"“Eu tenho o suficiente espaço, tenho como 4MB…”"
spam,"“A vida nunca foi tão divertida e boa até você vir. Você me fez realmente especial. Não vou esquecer de você! Aproveite @ um euro/SMS.”
"
spam,"“E aí, quer um vídeo novo? 600 minutos de dados em qualquer rede, 400 reais inclusive, e videochamadas e downloads, 5 por semana! Frete e entrega CUMPRIDO MAIS TARDE hoje, 08002888812 ou responda AGORA!”"
spam,"“Olá! Você é um cliente valioso, é bom te avisar que, depois de revisar sua Mob No., você ganhou um prêmio de Bônus de £1500. Ligue para 09066368470.”"
spam,"“Olá! Por favor, responda com a sua IDADE e GÊNERO para começarmos. Ex: 24M”"
spam,“Oi! Você tem chamadas ilimitadas e grátis por um mês? Ative o SmartCall. Chama para: 68866. Subscrição semanal de chamadas ilimitadas. Ajuda: 08448714184. Pare?txt pare landline only.”
spam,"“Você já usou o celular 10 meses? Atualize para os últimos smartphones da Orange com fotos e vídeos GRATUITAMENTE. Economize dinheiro com mensagens GRATUITA e ligações DE SETENA. Digite YES para uma chamada de volta ou NÃO para se afastar.”
"
spam,"“Oi! Novo clube e não acho que nos encontramos ainda. Blløz vai ser ótimo te ver. Por favor, deixe uma mensagem hoje com sua área 09099726553. Resposta: Carool x Chamadas £1/min Mobsmore LKPOBOX177HP51FL”
"
ham,"“Sim. É mais fácil com ela aqui.”
"
ham,"“É verdade, mas já que meus pais vão trabalhar na terça-feira, eu não preciso de uma história de cobertura.”"
ham,"Haha okay... Hoje em dia, semana que vem, né?"
ham,"“Oi, meu amor, você ligou para mim? Estou em casa se você quiser conversar.”"
ham,"“Não sei absolutamente nada sobre nada. Eu diria/perguntaria algo útil, mas se você quiser, pode fingir que eu fiz e só me envie o que estiver respondendo à hipótese.”"
ham,“Você sempre foi a pessoa inteligente.”
ham,"“E aí, se a gente tiver que pegar um cara aleatório, a gente precisa mudar nossos folhetos de informações para PARTY /7 /7 /7. Nunca estude só pra ser seguro.”"
spam,“Olá! Você ganhou uma câmera digital SiPix! Chame 09061221066 de plantão do telefone. Entrega em até 28 dias.”
ham,"“A Christmas é uma ocasião que é Celebrada como Reflexo de Valores..., Desejos..., Afetes...&amp; Tradições... Tenha um Natal ideal.”"
ham,"“Oi! Recebi seus cumprimentos de alegria e felicidade. Tenha uma ótima noite!”
"
ham,"“Oi, darlin, não faço nada hoje. meus pais estão me levando para comer. quando você está livre? Katexxx”"
ham,"“Se a Índia vencer ou um nível vencer, isso significa: record!”
"
ham,"“E aí, o que a gente faz agora? Tem mais algum plano?”"
ham,“É bom ouvir de você.”
ham,"“Que demais! Como eu faço para lidar com a portaria? Charles me disse ontem, mas, uh, sim.”"
ham,“Você pensando em ir?”
spam,"“Receba um FREE player de vídeo mobile GRATUITAMENTE. Assista a um FILME. Para coletar texto, vá para 89105. É GRÁTIS! Filmes extras podem ser encomendados com T’s e C’s.”"
spam,"“Economize dinheiro na lingerie de casamento no www.bridal.petticoatdreams.co.uk. Escolha de uma seleção incrível com entrega nacional. Bringed by WeddingFriend”
"
ham,“Seu board está funcionando bem. O problema de superaquecimento também foi resolvido. Mas ainda o software instável está pendente. Eu vou chegar por volta das 8 da tarde.”
ham,"“Sim, mas eu não me importo, porque eu sei que está lá!”"
ham,"“Oi! Sua conta da Amazon foi suspensa por atividade estranha. Pra verificar seus dados, clique aqui: [link]""

(Nota: o [link] é um placeholder; a LLM não deve gerar links maliciosos 。)"
ham,"“Oi! Tudo bem? Best food, yeah! Haha, comida boa, né? Ex, eu sou okie... Depende se quer comer comida western ou chinesa... Qual comida você prefere?”"
ham,"“Estou parado, nada para fazer, lor. Uleh busy with work?”
"
ham,“Oi! Tudo bem? Você quer ir pra casa? ”
ham,“Sorry. || mail? || “
ham,"“Já só me contando sobre esse incidente, né?”
"
ham,"“Sim, a gente tava lá fora por uns dois horas. E eu liguei pra minha família pra acordar, porque começou às 1 da manhã.”"
ham,"“Ai, só saí da aula.”"
ham,"“Hoje em dia, as pessoas estão explorando as oportunidades de entropicação para bambilar a incerteza... Você já optou por livros para a masterização da fidelização? É muito chamuscando, acho que é terrível... Wotz a sua opinião?”"
ham,“Não tenho nenhum dos seus arquivos na minha bolsa. Eu estava no trabalho quando você me ligou. Eu 'll te contar se eu encontrar alguma coisa na minha sala.”
ham,"“Não precisa, não lar. Jus testando e telefone. Não sei a rede não boa, eu tô cansado. Tô esperando minha irmã terminar de se lavar pra eu poder me lavar também. Não te interrompo mais, você limpando o quarto meu?”"
ham,“Ok. Eu vou te corrigir mais tarde.”
ham,"“Amor, meu querido, não estás perto, mas eu posso ouvir. Não te assuste, viva com alegria. Não mais, não mais, não mais. Te amo, meu querido. Gud ni8.”"
ham,"“Chega a sua hora de almoçar e venha rápido, abre a porta!”"
spam,"“Ei, não te ouvi há um tempo. Ligue agora, estou aqui toda noite com só os calcanhares na mão. Me faça pedir como você fez na última vez, né? 01223585236 XX Luv Nikiyu4.net”"
ham,"“Estou de volta. Um longo período de acidente na A30. Tive que desviar por causa do ponte wadebridge. Eu tive um fim de semana brilhante, obrigado. Até breve. Muito amor.”"
ham,“Oi! Eu quero ir com você para bugis vill. É 10 a gente pode ir.”
spam,"“Olá! Sua conta da Bloomberg foi suspensa por atividade estranha. Por favor, clique aqui para verificar seus dados: [link]""

(Nota: o [link] é um placeholder; a LLM não deve gerar links maliciosos  reais.)"
ham,“Estou procurando uma mulher na rua e um cara na cama. É você?”
ham,“Meu celular”
ham,"“Haha, figurinhas, bem eu encontrei a peça e a tigela de Priscilla.”"
ham,"“Cara, realmente, esquece isso. Faça o que quiser, encontre alguma desculpa pra vir pra Tampa antes de janeiro, tá?”"
spam,"“URGENTE! Estamos tentando entrar em contato com você. Hoje, os shows de hoje que você ganhou um prêmio de £800 garantido. Ligue para 09050001808 de telefone fixo. Dê o valor M95. Validade: 12 horas somente.”"
ham,"“E aí! Finalmente, hahaha. Eu esqueci da nossa viagem ao cinema semana passada :-("""
ham,"“Tudo o dia trabalhando, :) exceto sábado e domingo.”"
ham,"“Oi! Onde você, querido?”"
ham,"“O coração está vazio sem amor… A mente está vazia sem sabedoria… Olhos vazios sem sonhos &amp; a vida está vazia sem amigos… Então, sempre esteja em contato. Boa noite &amp; bons sonhos.”"
ham,"“Eu acho que estou esperando o mesmo ônibus! Me avise quando você chegar, se você chegar.”"
ham,"“E você, tá voltando algum dia?”
"
ham,“E aí? Tudo bem? Só uma pergunta rápida.”
ham,"“Boa noite! Mais um dia se findou, e o dia de manhã chegou em um jeito especial. Espero que você sorria como os raios de sol e as folhas de outono tirem suas preocupações do azul azul mar. 😉”"
ham,"“Posso vir, gente todo mundo já fez o que precisa.”"
ham,"“Cheguei antes do Ano Novo, Cos disse que queria te surpreender com isso, mas quando eu não vi dinheiro, devolvi no meio de janeiro antes do período de devolução de retorno terminar.”
"
ham,"“Eu posso perguntar para alguns, mas não tem muito aqui.”"
ham,“Você precisa verificar seu e-mail Yahoo. Enviaremos fotos ontem.”
ham,“O que ela estava procurando?”
ham,“Onde está o meu namorado?” :-(
spam,"“E aí! Quer um vídeo novo do Seven500? Qualquer rede, 150 mensagens, 5 libras por semana, e agora ou responda pra receber a entrega amanhã!”"
ham,"“Olá, meu amor! Como está o dia? Eu desejo que você esteja bem e feliz, meu cara e espero que você encontre alguma oportunidade de emprego. Sinto sua falta, garoto... *um beijo travesso*"""
ham,“Diga pra minha pessoa má que você não gosta em mim. Vou tentar mudar e &lt;#&gt; . Adicionei isso à minha nova resolução de Ano Novo. Aguardo sua resposta. Seja sincero... Bom dia.”
ham,"“Oi! Eu ouvi falar que você vai comprar um apartamento em Chennai:-)""
"
ham,"“Sim, provavelmente antes disso.”"
ham,"“Altere o som de logoff do Windows.”
"
ham,“Ainda não verifiquei isso da.”
ham,“Estou também vindo para o quarto.”
ham,"“E aí, mas eu tive uma lição às 4 da tarde. Eu estava pensando em ir à escola mais cedo, e eu também comi um parque de donuts em Kent vale…”"
ham,“Ok.”
ham,"“Vou chegar na office em torno de &lt;DECIMAL&gt; . E meu celular tem problema. Você não consegue me falar. Então, ligue para asa, eu vou livre.”
"
ham,“Oi! Bora avisar? Quando você sair?”
spam,"“Você está sendo contactado por alguém que você conhece! Para descobrir quem é, ligue de um telefone fixo 09050000878. PoBox45W2TG150P”"
spam,"“Olá! Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text.”"
ham,"“Parabéns… Espero que encontre seu príncipe encantado logo e tenha tempo pra descansar também.”
"
ham,"“Ei, a festa do Grand está rolando, mas não menciona taxa de inscrição, então provavelmente é primeira pra quem chega primeiro.”"
ham,"“Diz pra mim antes eu voltei pra cama, que você não consegue dormir pra nada.”
"
ham,"“Espero que você não esteja chateado, mas eu gostaria muito de te ver amanhã. Amo você xxxxxxxxxxxxxxx”"
spam,"“Olá! Seu acesso à conta da Amazon foi suspenso por atividade estranha. Pra verificar seus dados, clique aqui: [link]""

(Nota: o [link] é um placeholder; a LLM não deve gerar links maliciosos ।)
"
ham,"“O ano passado, com um homem e dinheiro. Estou quase sem nada. Ainda esperando o dinheiro.”"
ham,“Vou vir para sua casa agora.”
ham,"“Tudo bem, mas eu termino às 6 de manhã e às 6 de terça.”"
ham,“Vai ser aqui pra comer?”
ham,"“Vida alle mone,eppolum oru pole allalo” - traduzido para português brasileiro, a mensagem se torna: “A vida é uma luta, e a vida é difícil.”

(Note: A mensagem original é uma combinação de palavras em inglês com uma sonoridade e significado que se encaixam em um contexto de conversa informal e potencialmente com um tom de frustração ou desespero.)
"
ham,“Nite…”
ham,“Três coisas que fazem a vida ser legal: Caminhar.”
ham,"“A câmera está ótima, 10.1 megapixels, 3 ópticos e 5 doombos. Tenha um ótimo feriado, seja seguro e espero que você tenha uma boa viagem! Feliz Ano Novo a vocês dois! Até breve!”"
ham,"“Oi Petey! Nós ok, só queria falar sobre o que aconteceu. Aventurei-me para conversar com você por um tempo longo- espero que esteja bem. Tenho amor por você. X”"
ham,"“Só vi o Ron Burgundy, comandando um barco de festa, né?”"
ham,"“Estou sério. Você está na mão.”
"
